phone_hash,tower_id,timestamp,signal_strength
f8a59b7cf1ffeefddb4cad82da9fb10563f4d8deb34e9d00533fcc65b639ddc9,TOW-BLR-002,2026-08-31T05:33:15Z,-95
a5c9577bb5af38d2ff8147936b242dad7800fc3f454896fb7b89c9679241b18b,TOW-BLR-002,2026-08-30T13:58:29Z,-109
faf4897f37a82eaf9e8cb074678fdf8a3179b6174545b37131e9854d06b84f6a,TOW-BLR-003,2026-08-31T09:47:56Z,-79
070f49e260bfad8f443dd7b6c77454a5ea3a32ddb069aa900164197386693a9f,TOW-BLR-004,2026-08-31T06:43:49Z,-69
6c80697a257233c38023ce9e735e10c89e76b5d5fb9e63a1b96a8ac89bc49c67,TOW-BLR-001,2026-08-30T14:42:30Z,-100
6462b2c251ec37a5786c7556a054354f7b7ccc68c7231ead15389dfb39f86d1f,TOW-BLR-002,2026-08-30T02:07:19Z,-94
0c464a077072f36c3a1a180c5de7f5080817e7377fbe2dc5b1677c3adebac752,TOW-BLR-003,2026-08-31T23:57:46Z,-75
645cb5ae33ecbf471ebf101aef4c781e2f0b1a50c071ca9ee7ae5ce4e8f430b8,TOW-BLR-001,2026-08-31T11:22:40Z,-60
bdc3ac20257eed8311edda7e668474d29467a33bcdc30a5ac7180a038097af23,TOW-BLR-001,2026-08-30T06:06:41Z,-90
a6b9b064c298e3a2b3f93834e33675a4415900230ca5a96e1e9963baafbf4749,TOW-BLR-003,2026-08-30T04:37:47Z,-53
3f24dc89df996ef63c8289393b934feed72d9dbb13a7e4e2180dcd25f0f50391,TOW-BLR-004,2026-08-31T02:27:52Z,-68
1cb1be4b1497c4012d982486d14c4ff0b1955d00181b6d751e220ee7701403a8,TOW-BLR-001,2026-08-31T04:54:03Z,-50
a63f135b6223cee83a6aec5fa5b330aa5bee7f690ed3de3fc0b1541db348bac9,TOW-BLR-002,2026-08-30T17:11:16Z,-103
542bb7beec17cd7c80e6c9881ec3337cd1aea378ad6dc96ae9e9de99694a2906,TOW-BLR-005,2026-08-30T08:47:05Z,-77
71545b7cc76f2b684ffbd6fa39c0b37a3cebb903f1ae21d330405c6a682803ab,TOW-BLR-005,2026-08-31T14:14:53Z,-94
3404f57309d8e1f7c2250dc78541765cf40b63416cdb7e032ad5ca046e930e24,TOW-BLR-001,2026-08-30T17:20:10Z,-72
ac4d86152237babe16e522e0f80f243fccc135f73a43438fda309a2c79d06c46,TOW-BLR-003,2026-08-30T23:58:40Z,-57
c470b561344b949646b98c67f87afddd34b5985b84d8505eb64e1296d27ed7e2,TOW-BLR-004,2026-08-30T17:10:49Z,-51
ef381ec30b82913c60a6c06d3c429ef4f754d856719fe68096ff9c3cff940bfb,TOW-BLR-002,2026-08-30T10:30:21Z,-104
994c4489211698bbcf023b39117e68fd91ff40b8de92e6790b5866888fe1e03e,TOW-BLR-002,2026-08-30T19:59:30Z,-82
2f629a39127a6e00c862dfee8033366a17e57c8a3efe74a4b98d68e02917fb8c,TOW-BLR-003,2026-08-31T18:55:28Z,-107
cc6b3763e91ab45f13b630b1f96b0fac36879a3f0509992d02f2d39a5d256429,TOW-BLR-005,2026-08-31T03:17:06Z,-66
e1c50c60bd295187ed76df05350c2f8dda62be7db7100c9502d042ecb0647bea,TOW-BLR-001,2026-08-30T23:02:45Z,-76
ef381ec30b82913c60a6c06d3c429ef4f754d856719fe68096ff9c3cff940bfb,TOW-BLR-004,2026-08-30T17:56:18Z,-93
0914bcb9c4e6585bba37c48570774e86f8d87ff884fede75c8d19d9c85ccb3ed,TOW-BLR-002,2026-08-31T02:25:57Z,-80
c2e085ff3106211c72863a7a99360642c5170eadd9a22346a895f4cec806fc92,TOW-BLR-003,2026-08-30T22:26:25Z,-109
75211b3edf6cbfd2bb503506dc3c73550c9179fda0a8f45f75153f013d13c222,TOW-BLR-005,2026-08-30T02:32:05Z,-57
ceb92794371376cce497c125e1859d5da18956b33da07f06cae159d1cb60eeb6,TOW-BLR-001,2026-08-30T17:27:09Z,-94
e6951d6c5a3a48fb67ac2286e053646bf0df327033541b173b88a0e682170299,TOW-BLR-004,2026-08-30T22:31:12Z,-70
e747d03e9c44baba2eb35f2a03b141dc9fb150e979435990e40d4d2588df5cb3,TOW-BLR-003,2026-08-30T08:53:15Z,-76
b7b24c21128514aa97ef1bd367e3106c0bb05ab8a08d86f1354babd21669850c,TOW-BLR-002,2026-08-31T08:12:53Z,-86
906a0bc76e88bfe2444e9d7e957f0bb1d037f9869c84ba6e88b051c6053a31dc,TOW-BLR-004,2026-08-30T18:36:26Z,-91
63e057fde085f12ed5175da4bedf4ca9b785b50614b0d21a48adcd1cd457483f,TOW-BLR-002,2026-08-30T21:39:27Z,-97
dba1521b6091cf64b9de658c2f1eb1ce93fc8d45c84778661bf95cff148582e0,TOW-BLR-002,2026-08-31T07:57:20Z,-70
541b2920d264e79295106f9481dd0b84153d03d56baa980f48caacdedab79cfe,TOW-BLR-004,2026-08-30T02:28:01Z,-93
b7b24c21128514aa97ef1bd367e3106c0bb05ab8a08d86f1354babd21669850c,TOW-BLR-001,2026-08-31T11:48:14Z,-80
2d895a911f5789f518089b46011e7e6e61c0baf1b0808c4cc511b1f00ac3c55b,TOW-BLR-004,2026-08-31T00:13:41Z,-65
ef381ec30b82913c60a6c06d3c429ef4f754d856719fe68096ff9c3cff940bfb,TOW-BLR-001,2026-08-30T11:40:33Z,-66
26bcfd2aa62a45e60890296e7920204fd45fec2c9f05e144b2aab10bb457ecec,TOW-BLR-005,2026-08-30T04:49:57Z,-88
b9f0f673df45e56702a2054de2329aefb3b6c6fd3ef2940d6ea1133b7f7baa67,TOW-BLR-005,2026-08-31T15:53:03Z,-63
2e5363d57be11745b6badea9f90e0d46330f696bd5b930c72e77374c42069361,TOW-BLR-004,2026-08-30T01:59:29Z,-62
5f73ad762d52353a3814d8344b8c3c3871dac373b2bd5d1d1021399309c4f409,TOW-BLR-002,2026-08-31T21:53:11Z,-82
0c464a077072f36c3a1a180c5de7f5080817e7377fbe2dc5b1677c3adebac752,TOW-BLR-002,2026-08-30T00:13:26Z,-85
5f789fd2c5836252cc417e4829879fb15a3dc5b35c4ee49f7f2be52647303570,TOW-BLR-003,2026-08-30T22:50:40Z,-74
01d3d1ae9ffe5b587f8d18acb10f48bdc9446b971dba998f10683223125fde60,TOW-BLR-001,2026-08-30T11:29:32Z,-95
0418b6bf59aaf6300e9694a040b9ce90c99c0d7ea12dd91359575e72f42b58e3,TOW-BLR-002,2026-08-31T19:15:17Z,-67
3b107bed1c6ac71d80856e656952a83c8b5583e3c4f3b453df0c29d234693f08,TOW-BLR-003,2026-08-31T08:52:35Z,-80
d4d9b138de4939b5a64d664afbd8ffb6be0bb1d9157e5b907b48f4b8b7fb5816,TOW-BLR-002,2026-08-30T18:58:55Z,-99
e01d811a79fc578af3d4139e61bb2d3e543e3069a4328eddce1bac46495508f1,TOW-BLR-005,2026-08-30T23:51:13Z,-59
41cfb62dc545f52a623ca34ff6274e78e3c806640f9c315637adf5a9f9fca5d1,TOW-BLR-002,2026-08-30T06:08:44Z,-84
d427539d777d7e1658638290cb9fab436f06cc47d74eaa6fe686b199b2b20b25,TOW-BLR-002,2026-08-31T04:39:12Z,-54
41fb42693e5559e4b7fd8d6cb4b0bbe89b98897c4d2fb30dd85c32276f044277,TOW-BLR-005,2026-08-30T16:20:47Z,-109
e1c50c60bd295187ed76df05350c2f8dda62be7db7100c9502d042ecb0647bea,TOW-BLR-001,2026-08-31T16:40:15Z,-69
c8f37c395bad9f7984fa2958e584e0d57d3985a86ed5df2571f601b435eeb661,TOW-BLR-002,2026-08-30T06:28:44Z,-81
33110e1e2edeb3a9f3e629796e97941741f999576247d8073ff1e272bed7fff4,TOW-BLR-003,2026-08-30T12:17:18Z,-107
cfee4531556fc23e554d508217c12c722036af0deea68f1f7100d32fff96f111,TOW-BLR-005,2026-08-31T07:13:54Z,-72
26bcfd2aa62a45e60890296e7920204fd45fec2c9f05e144b2aab10bb457ecec,TOW-BLR-002,2026-08-30T06:29:06Z,-87
991ad61e050c36e38ee2d725869c32a32440da474d0e54c5f1ed130a6f1ecfe5,TOW-BLR-005,2026-08-30T08:32:42Z,-110
c2e085ff3106211c72863a7a99360642c5170eadd9a22346a895f4cec806fc92,TOW-BLR-005,2026-08-31T07:41:14Z,-61
b9aa81e06c478c08898599cee4ef2f84fad944b430a6970a238f03f220edbd26,TOW-BLR-004,2026-08-31T11:58:58Z,-103
367c904c22b232e98be959f9aa1f1fe766a88044d97e83bb2cb2b458e7c9235d,TOW-BLR-002,2026-08-30T13:52:30Z,-50
dba1521b6091cf64b9de658c2f1eb1ce93fc8d45c84778661bf95cff148582e0,TOW-BLR-003,2026-08-30T20:58:07Z,-63
8db711f1e9c56e3ec7d23fcbbb50874c31595217047cef55c4464670811dea54,TOW-BLR-004,2026-08-30T09:28:50Z,-83
a47f789aa388687028705b7f2d4547d8000047bb5ec34c7b31f59fa3ab8539a6,TOW-BLR-002,2026-08-31T19:41:48Z,-97
58a6e3dc4206df0cba91aa32a701bea7293f9d9e17d386b2f2b0411cc01d9720,TOW-BLR-003,2026-08-30T13:47:20Z,-84
f075856bccab281555b78e7b9aa45224d7fdbb1b65f1be673de9702f53dbdc94,TOW-BLR-004,2026-08-30T10:37:38Z,-109
30eee72284276f0a5044a80defca7a33cf9def9620a784c6cb88b0f812477240,TOW-BLR-003,2026-08-30T17:08:51Z,-71
2774be5a56fcdf5d04f289fcca9eda5f3f2b4026f2ce4b5f2adf3bbac442febb,TOW-BLR-002,2026-08-31T02:54:58Z,-73
e01d811a79fc578af3d4139e61bb2d3e543e3069a4328eddce1bac46495508f1,TOW-BLR-004,2026-08-30T06:14:35Z,-110
fce13cdb8a85833a333ee4d1021160f2db2b97c0c5a8e7d11c78875fdaee8c50,TOW-BLR-002,2026-08-30T23:32:16Z,-66
da46c1b20bb0c378edcaee8832ed4f959a5ebdd74213d9ad63df0f498f6bd2b4,TOW-BLR-002,2026-08-31T03:55:31Z,-65
ef381ec30b82913c60a6c06d3c429ef4f754d856719fe68096ff9c3cff940bfb,TOW-BLR-005,2026-08-30T18:39:28Z,-106
8679f0fa29e477d1def3ae9e208876db0be8ecedd590b3ba6c5ce9a1caeb22c7,TOW-BLR-005,2026-08-30T04:16:41Z,-107
97368f3c02f48f75894e4de8193414fce44ead3ef4706afdcafa5d91758315d7,TOW-BLR-002,2026-08-31T10:17:32Z,-52
1f79de33c2108975365a7031a039f6022577be75a0a004d91eefb2973f386493,TOW-BLR-005,2026-08-31T19:33:42Z,-65
655badaedb0392e0426bcfed45623fff014b93f36c2bfbf9bff47b52c5b15140,TOW-BLR-001,2026-08-30T00:23:25Z,-94
74b278b09e7445e0d793bfc50d90bc456934a28ff41137b470d0b15f24cbc706,TOW-BLR-005,2026-08-31T03:44:20Z,-91
da46c1b20bb0c378edcaee8832ed4f959a5ebdd74213d9ad63df0f498f6bd2b4,TOW-BLR-003,2026-08-30T09:37:45Z,-53
070f49e260bfad8f443dd7b6c77454a5ea3a32ddb069aa900164197386693a9f,TOW-BLR-001,2026-08-31T18:16:11Z,-99
26bcfd2aa62a45e60890296e7920204fd45fec2c9f05e144b2aab10bb457ecec,TOW-BLR-002,2026-08-31T12:40:54Z,-79
626a8c724bbe99a359d58cf8b9793fc42a5ea2ccee33814a7d1e2410fe9aefa8,TOW-BLR-003,2026-08-31T10:05:05Z,-102
e742f7d717510b229a774a833b4b2c40258e2e69aad964973c15e5a973b3de65,TOW-BLR-003,2026-08-31T14:37:27Z,-83
e9024445f21f5d8c0dea88c26cf1d644e07bd5fb795be39b8b55c7ec859cee17,TOW-BLR-003,2026-08-30T08:30:29Z,-90
f639adcff8a55ba9d5eae8cb29118e2cf7a99cef509afa19f23e7c9e34413df7,TOW-BLR-002,2026-08-31T12:21:05Z,-55
438def5eabfbb68a3b92db643ef7878613bbc2faa66a7a86b4eba14d00bd1745,TOW-BLR-003,2026-08-31T02:15:27Z,-51
2dad7dd62b009098dd3015775fa21a10553632e72f58bf7c8d4349688e85edb7,TOW-BLR-003,2026-08-30T19:10:00Z,-71
6f69d588e0a357f690fe95f6b229ebae3116d34f1e5fdead5d1157845ba5d384,TOW-BLR-003,2026-08-31T13:38:41Z,-90
39fc2ded1476bc7aeb30d49ddc847faed054a01822a29d8cfcd965aadea576c3,TOW-BLR-002,2026-08-30T22:58:37Z,-63
cc6b3763e91ab45f13b630b1f96b0fac36879a3f0509992d02f2d39a5d256429,TOW-BLR-002,2026-08-31T16:27:46Z,-56
aa44ba1bb9a6b63cc60a0ae6dbcfc2e798000a2af3ce5e5e3d0803a679875a60,TOW-BLR-004,2026-08-30T03:52:31Z,-98
3108f70e3438057186993335f56bd6c6d9ffe0a74ee099c8be28fdfc35c97a2c,TOW-BLR-001,2026-08-30T16:44:16Z,-99
ca9fb60d20be57a8aa44f49c9edb466c3cba0cff3de897735d88c52ff4d0dd37,TOW-BLR-004,2026-08-30T18:56:56Z,-100
19655e9e203fc8dd4a2cb9c57c67a2bcb90bd417b22c2e9b970eab144ddae4eb,TOW-BLR-004,2026-08-31T07:46:47Z,-103
615d09c2e16982784eec18d1a485e4dfc8cb3a43bfafca019fdde222c11e4a25,TOW-BLR-004,2026-08-30T02:58:13Z,-82
1d8716c4dd38df6890b9e1881e03d3ea4f9f5acb6e7823dbdbcca7fd418f2e2f,TOW-BLR-005,2026-08-31T11:19:52Z,-81
8db711f1e9c56e3ec7d23fcbbb50874c31595217047cef55c4464670811dea54,TOW-BLR-001,2026-08-30T10:46:51Z,-103
763fd87be48fc3c8c3709f9544d328717bb1ddb9678344ebbda99fadce1b5355,TOW-BLR-001,2026-08-30T14:50:07Z,-55
41cfb62dc545f52a623ca34ff6274e78e3c806640f9c315637adf5a9f9fca5d1,TOW-BLR-002,2026-08-30T12:15:17Z,-63
7a055fdd3bd61d3427439dba09a185a5bb286f6a7354ca8b9faac95268f96bf7,TOW-BLR-003,2026-08-31T17:00:51Z,-53
749b8c6b6e329536c169d086aacabc027ba8ca8d5b21588417083626197c27be,TOW-BLR-005,2026-08-30T15:27:58Z,-73
374990eb0fbeabeaa27b11dd595064faf7e817abd85676d2ccb3da4f44acbd11,TOW-BLR-001,2026-08-31T14:18:11Z,-61
542bb7beec17cd7c80e6c9881ec3337cd1aea378ad6dc96ae9e9de99694a2906,TOW-BLR-002,2026-08-31T06:19:21Z,-52
226d8826c385168e16b0917b76aa9c3f9bd852ee5d6f16791734803b3fff2069,TOW-BLR-002,2026-08-31T12:16:16Z,-67
8679f0fa29e477d1def3ae9e208876db0be8ecedd590b3ba6c5ce9a1caeb22c7,TOW-BLR-003,2026-08-30T01:53:25Z,-92
27a9f6cf3e784af9957031dd7c4ea3328ee97a45e97e32dcc06d0e81de9a6a44,TOW-BLR-001,2026-08-31T04:42:09Z,-87
071d0773364cfafd218f4938d448a477fb5fc70a27fe41d917e1c8213472908e,TOW-BLR-001,2026-08-30T23:33:33Z,-101
3d7121e5d2a5cd54446be0380d569da6dbcb6d7fd71e425f23cf8b5727e0efe8,TOW-BLR-001,2026-08-31T09:30:47Z,-57
dd7bd4bcfc023cea77828a9d4467d55ac276d5425902f5552381e6e0f98bce8c,TOW-BLR-004,2026-08-31T09:03:47Z,-70
3f24dc89df996ef63c8289393b934feed72d9dbb13a7e4e2180dcd25f0f50391,TOW-BLR-003,2026-08-31T19:16:07Z,-68
c01a6992a61aa93d4e9d9f42d82df188c91b3e1f2d06f347a56337292c8a85a7,TOW-BLR-003,2026-08-30T03:11:34Z,-69
ee7e18675c2c64ba9da01d4ead0588b4e15751d9557b30d41a89ac44de6b3db3,TOW-BLR-004,2026-08-30T23:39:34Z,-50
9223f782eeb1eef2af92c9ef48f9e721834d0e8fbfef6fafe4c83c0c15b71264,TOW-BLR-005,2026-08-30T09:25:00Z,-97
dba1521b6091cf64b9de658c2f1eb1ce93fc8d45c84778661bf95cff148582e0,TOW-BLR-001,2026-08-31T22:52:07Z,-92
1dd27686432c1e2abfc90dd1bd07a714be564682b0b19015c4da9517d8fb08ce,TOW-BLR-001,2026-08-30T05:08:59Z,-75
8cfb6b888a7f0c057eb5a53552975702d7397eeecd4f696e49a7df9588c2e1f8,TOW-BLR-005,2026-08-31T03:46:19Z,-105
cfee4531556fc23e554d508217c12c722036af0deea68f1f7100d32fff96f111,TOW-BLR-003,2026-08-30T12:57:44Z,-95
12030bfb87a972728846acb9e72576256886534bdc90af27da64fc64607c03c5,TOW-BLR-004,2026-08-30T06:29:40Z,-109
1cb1a3f105243c12f43e49ea3b7f2a77275a1fbbb926af3b761ccc42bf7f8bbb,TOW-BLR-002,2026-08-30T11:51:53Z,-86
c29f10eeeac39ff9da13cd1771e7013daa37b6f9553618953e642c0193b1105d,TOW-BLR-004,2026-08-30T20:44:54Z,-69
ea65e1e9e85234a2d75d1068dcd45e323543e123130f0600ce591123eafc8600,TOW-BLR-002,2026-08-30T08:46:55Z,-91
cc6b3763e91ab45f13b630b1f96b0fac36879a3f0509992d02f2d39a5d256429,TOW-BLR-004,2026-08-30T22:34:51Z,-53
e01d811a79fc578af3d4139e61bb2d3e543e3069a4328eddce1bac46495508f1,TOW-BLR-005,2026-08-30T09:33:36Z,-88
71545b7cc76f2b684ffbd6fa39c0b37a3cebb903f1ae21d330405c6a682803ab,TOW-BLR-001,2026-08-31T02:45:26Z,-78
5f789fd2c5836252cc417e4829879fb15a3dc5b35c4ee49f7f2be52647303570,TOW-BLR-004,2026-08-31T08:26:10Z,-54
e99755126b8fe02eb8684b0457fda5f975195b5929e9f034c715e1ea8947715c,TOW-BLR-004,2026-08-30T19:33:00Z,-74
f8a59b7cf1ffeefddb4cad82da9fb10563f4d8deb34e9d00533fcc65b639ddc9,TOW-BLR-004,2026-08-30T06:34:11Z,-62
ef381ec30b82913c60a6c06d3c429ef4f754d856719fe68096ff9c3cff940bfb,TOW-BLR-003,2026-08-31T20:42:01Z,-99
39fc2ded1476bc7aeb30d49ddc847faed054a01822a29d8cfcd965aadea576c3,TOW-BLR-004,2026-08-30T06:46:05Z,-108
28bce8f903d29d7ffd117da4022d6a8f445c0bb61d25d9b3130bfc6b7f07a0b9,TOW-BLR-003,2026-08-31T09:45:10Z,-67
367c904c22b232e98be959f9aa1f1fe766a88044d97e83bb2cb2b458e7c9235d,TOW-BLR-002,2026-08-31T12:04:05Z,-77
060b7ff050c23cec2699264d708ce7f80a94f7fc3e40fab697cb72f0222421a9,TOW-BLR-005,2026-08-30T06:06:52Z,-92
e27215f8478b1d5961a5e2f91bcfe38158ec069c264a9840541ede499ddff6d0,TOW-BLR-004,2026-08-30T05:45:57Z,-52
bdd2bdbaf183327d7ca5b7121c51db5ae24f436a01a4db832ea4d719bbbe7733,TOW-BLR-004,2026-08-30T21:52:26Z,-101
1e153199ebee9124b76aeb29141d81316036069970aeaae21b359e771d49fbcd,TOW-BLR-003,2026-08-30T18:06:23Z,-77
bfea41177792521cca94d1ee5637e5b077cf5b0d4a50e5861d4fd514573f7464,TOW-BLR-003,2026-08-31T17:23:58Z,-107
e6951d6c5a3a48fb67ac2286e053646bf0df327033541b173b88a0e682170299,TOW-BLR-001,2026-08-30T03:17:01Z,-78
179b29b175854ddd9f2dd460353266387174d375bcf69481556bc9e55562f9f7,TOW-BLR-005,2026-08-31T06:56:28Z,-84
8679f0fa29e477d1def3ae9e208876db0be8ecedd590b3ba6c5ce9a1caeb22c7,TOW-BLR-004,2026-08-31T17:23:43Z,-58
e1666c1ff291b7c40b69df20c664fa769b46a15bdf7ad72bf1ffd72f63d51649,TOW-BLR-003,2026-08-30T18:33:30Z,-73
acc639aa3e154ebcb8bacfdda9c6cd45fc7fab52b0b141e2e9dcf2f2c3a30288,TOW-BLR-005,2026-08-30T01:11:04Z,-103
ceb92794371376cce497c125e1859d5da18956b33da07f06cae159d1cb60eeb6,TOW-BLR-004,2026-08-30T13:04:28Z,-60
f075856bccab281555b78e7b9aa45224d7fdbb1b65f1be673de9702f53dbdc94,TOW-BLR-004,2026-08-30T03:17:44Z,-105
b3e45428dce2593a6b83b43fff29c95eab50acb1cc55b2daeb176a2788b74766,TOW-BLR-003,2026-08-30T22:51:39Z,-73
bfc7e0570fc2fd1ef8e941c2837e63172945abb8d7e14746ca0f6e8ccdd960cf,TOW-BLR-004,2026-08-31T08:45:51Z,-71
9752b374a6dca9438cf640f07ee97b5e9219d13a25c503ca0931f630f408007f,TOW-BLR-003,2026-08-31T00:51:18Z,-52
d4d9b138de4939b5a64d664afbd8ffb6be0bb1d9157e5b907b48f4b8b7fb5816,TOW-BLR-002,2026-08-30T15:22:10Z,-99
acc639aa3e154ebcb8bacfdda9c6cd45fc7fab52b0b141e2e9dcf2f2c3a30288,TOW-BLR-005,2026-08-30T18:52:58Z,-55
0162aa00917191d22e2948a923eeba8b3127e99535ef6f6cce59372f46292cd2,TOW-BLR-001,2026-08-31T07:35:17Z,-76
e514f926f417d960da222d7a1c16d5b31d7dfc71fa5140f104670febd095e2c6,TOW-BLR-001,2026-08-31T04:45:29Z,-103
4ee1d1663fe1c8dba22aff6390d16ec929cd2c6dd08c33a43efdf55d10c2ed5b,TOW-BLR-002,2026-08-31T23:45:14Z,-80
1c23e30dc22cff7d9aa4539a48dbcbb7caf4fdaf6fa0021e39f2c045be36e658,TOW-BLR-004,2026-08-31T23:53:36Z,-63
a6b9b064c298e3a2b3f93834e33675a4415900230ca5a96e1e9963baafbf4749,TOW-BLR-004,2026-08-30T22:02:57Z,-71
e26e1dc5e2e6d643677fb2630c682cf53779acc7fd5096db87510ecaa28fc078,TOW-BLR-005,2026-08-31T02:16:02Z,-66
0162aa00917191d22e2948a923eeba8b3127e99535ef6f6cce59372f46292cd2,TOW-BLR-004,2026-08-30T22:02:19Z,-105
1e153199ebee9124b76aeb29141d81316036069970aeaae21b359e771d49fbcd,TOW-BLR-002,2026-08-30T01:00:37Z,-98
a306962ddc4e800a51d884da9e7e0bd2fa08b534c8773d2cdbf06790da9fa65d,TOW-BLR-001,2026-08-30T13:42:21Z,-56
716a50353041fe3e7931d2c7ec68810c83d45d3c42a529d39319d45cd8721518,TOW-BLR-002,2026-08-31T11:02:01Z,-69
3914a31c587f0090d3fa33ffc0e20d8c98208ac7e2a63abf5b0dae856bcaf132,TOW-BLR-002,2026-08-31T07:43:59Z,-57
a84d124abd92dfd79e62cfbc455627dac349b078fdb26f691cbf968372549d77,TOW-BLR-005,2026-08-30T13:54:07Z,-105
4f972994f960f47d30723d1ce7f7ba4b4b54ef39b569eaec30e1bb2d411c90a7,TOW-BLR-004,2026-08-30T10:47:20Z,-80
ef381ec30b82913c60a6c06d3c429ef4f754d856719fe68096ff9c3cff940bfb,TOW-BLR-001,2026-08-30T08:28:48Z,-100
6c80697a257233c38023ce9e735e10c89e76b5d5fb9e63a1b96a8ac89bc49c67,TOW-BLR-002,2026-08-31T08:25:23Z,-79
fce13cdb8a85833a333ee4d1021160f2db2b97c0c5a8e7d11c78875fdaee8c50,TOW-BLR-001,2026-08-31T08:43:57Z,-73
faf4897f37a82eaf9e8cb074678fdf8a3179b6174545b37131e9854d06b84f6a,TOW-BLR-002,2026-08-30T21:28:08Z,-74
6f69d588e0a357f690fe95f6b229ebae3116d34f1e5fdead5d1157845ba5d384,TOW-BLR-004,2026-08-30T03:42:28Z,-89
906a0bc76e88bfe2444e9d7e957f0bb1d037f9869c84ba6e88b051c6053a31dc,TOW-BLR-001,2026-08-31T21:54:18Z,-56
58c67f8ed21ef88fc36604b9c2852c28cd1a3a82f119db54c094ff2444e5899e,TOW-BLR-004,2026-08-31T06:16:09Z,-56
8db711f1e9c56e3ec7d23fcbbb50874c31595217047cef55c4464670811dea54,TOW-BLR-005,2026-08-31T19:23:15Z,-64
e6951d6c5a3a48fb67ac2286e053646bf0df327033541b173b88a0e682170299,TOW-BLR-003,2026-08-30T02:41:43Z,-79
cfee4531556fc23e554d508217c12c722036af0deea68f1f7100d32fff96f111,TOW-BLR-004,2026-08-31T13:22:53Z,-73
bfc7e0570fc2fd1ef8e941c2837e63172945abb8d7e14746ca0f6e8ccdd960cf,TOW-BLR-005,2026-08-31T11:31:40Z,-96
58c67f8ed21ef88fc36604b9c2852c28cd1a3a82f119db54c094ff2444e5899e,TOW-BLR-001,2026-08-31T14:28:12Z,-109
ef381ec30b82913c60a6c06d3c429ef4f754d856719fe68096ff9c3cff940bfb,TOW-BLR-005,2026-08-30T22:59:58Z,-75
e03084bd52a1de59f703c73a314b52bf9f7026848c2545312ce44ccc7b54e5d4,TOW-BLR-003,2026-08-31T23:12:28Z,-84
329ca6ac512e95d4428bdcfcc69d43ded1cd914a94127edefb12ad988ce7ef4b,TOW-BLR-004,2026-08-30T08:30:55Z,-79
ee7e18675c2c64ba9da01d4ead0588b4e15751d9557b30d41a89ac44de6b3db3,TOW-BLR-003,2026-08-31T08:38:45Z,-66
39fc2ded1476bc7aeb30d49ddc847faed054a01822a29d8cfcd965aadea576c3,TOW-BLR-001,2026-08-30T11:44:52Z,-92
bfc7e0570fc2fd1ef8e941c2837e63172945abb8d7e14746ca0f6e8ccdd960cf,TOW-BLR-002,2026-08-31T10:10:08Z,-88
623458811301a7a083ae0d7176fbf402b21877cf81552b4001e222a9f3a990c3,TOW-BLR-002,2026-08-31T12:57:53Z,-96
e10363f8958cd2b611c6abe035c04cb016a3c8d51154f65f6932a5c26f9ea68c,TOW-BLR-003,2026-08-31T19:50:36Z,-56
d41e30e0593ac284cad2c7c08569fbdad3dd2a63b3ed8a6bdb90b74b9290c16d,TOW-BLR-004,2026-08-30T09:33:02Z,-54
c14c122b7d80c0cadc54149e12c9e1f574f2499598653912351b2a668a0aba1d,TOW-BLR-004,2026-08-31T06:21:17Z,-57
3cee8dbbae85a1deabbf81ebce14a6aa0a7af01250985f09ec3de2f2bcc4b3b7,TOW-BLR-003,2026-08-31T10:23:37Z,-59
374990eb0fbeabeaa27b11dd595064faf7e817abd85676d2ccb3da4f44acbd11,TOW-BLR-002,2026-08-31T21:16:52Z,-97
41cfb62dc545f52a623ca34ff6274e78e3c806640f9c315637adf5a9f9fca5d1,TOW-BLR-001,2026-08-31T11:09:46Z,-102
994c4489211698bbcf023b39117e68fd91ff40b8de92e6790b5866888fe1e03e,TOW-BLR-002,2026-08-30T11:22:56Z,-72
cc6b3763e91ab45f13b630b1f96b0fac36879a3f0509992d02f2d39a5d256429,TOW-BLR-001,2026-08-31T06:17:27Z,-50
8db711f1e9c56e3ec7d23fcbbb50874c31595217047cef55c4464670811dea54,TOW-BLR-003,2026-08-30T17:05:30Z,-97
60343645662c2c85f86cac66661e9d01cc5ad029bcd47b7c444b994305467266,TOW-BLR-001,2026-08-30T01:19:12Z,-88
0914bcb9c4e6585bba37c48570774e86f8d87ff884fede75c8d19d9c85ccb3ed,TOW-BLR-003,2026-08-31T01:59:56Z,-67
9640ffa8fd3b6c05321013dd64ca4ba4bcd7e82047fb9c0c01f898481d00e72b,TOW-BLR-002,2026-08-31T12:39:43Z,-108
9752b374a6dca9438cf640f07ee97b5e9219d13a25c503ca0931f630f408007f,TOW-BLR-001,2026-08-31T00:35:35Z,-83
a5c9577bb5af38d2ff8147936b242dad7800fc3f454896fb7b89c9679241b18b,TOW-BLR-005,2026-08-30T16:30:25Z,-103
070f49e260bfad8f443dd7b6c77454a5ea3a32ddb069aa900164197386693a9f,TOW-BLR-002,2026-08-31T11:24:57Z,-94
9498ff38125320e825074439f94b75ab53790c8daa5aad105ebac0d34f2c212e,TOW-BLR-003,2026-08-30T03:23:55Z,-61
4e26399f07d5c3403b31e87dd87650d4abc371ed9d6089c9431eb9b401687ff8,TOW-BLR-005,2026-08-30T19:28:41Z,-53
